filepath,label,augmented
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03181.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03182.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03183.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03184.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03185.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03186.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03187.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03188.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03189.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03190.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03191.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03192.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03193.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03194.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03195.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03196.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03197.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03198.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03199.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03200.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03201.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03202.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03203.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03204.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03205.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03206.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03207.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03208.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03209.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03210.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03211.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03212.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03213.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03214.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03215.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03216.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03217.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03218.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03219.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03220.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03221.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03222.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03223.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03224.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03225.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03226.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03227.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03228.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03229.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03230.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03231.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03232.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03233.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03234.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03235.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03236.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03237.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03238.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03239.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03240.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03241.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03242.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03243.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03244.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03245.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03246.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03247.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03248.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03249.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03250.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03251.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03252.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03253.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03254.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03255.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03256.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03257.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03258.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03259.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03260.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03261.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03262.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03263.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03264.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03265.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03266.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03267.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03268.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03269.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03270.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03271.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03272.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03273.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03274.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03275.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03276.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03277.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03278.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03279.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03280.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03281.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03282.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03283.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03284.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03285.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03286.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03287.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03288.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03289.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03290.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03291.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03292.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03293.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03294.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03295.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03296.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03297.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03298.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03299.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03300.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03301.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03302.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03303.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03304.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03305.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03306.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03307.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03308.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03309.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03310.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03311.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03312.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03313.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03314.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03315.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03316.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03317.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03318.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03319.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03320.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03321.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03322.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03323.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03324.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03325.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03326.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03327.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03328.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03329.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03330.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03331.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03332.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03333.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03334.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03335.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03336.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03337.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03338.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03339.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03340.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03341.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03342.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03343.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03344.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03345.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03346.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03347.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03348.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03349.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03350.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03351.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03352.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03353.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03354.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03355.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03356.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03357.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03358.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03359.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03360.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03361.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03362.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03363.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03364.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03365.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03366.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03367.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03368.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03369.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03370.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03371.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03372.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03373.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03374.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03375.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03376.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03377.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03378.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03379.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03380.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03381.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03382.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03383.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03384.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03385.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03386.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03387.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03388.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03389.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03390.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03391.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03392.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03393.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03394.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03395.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03396.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03397.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03398.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03399.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03400.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03401.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03402.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03403.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03404.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03405.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03406.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03407.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03408.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03409.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03410.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03411.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03412.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03413.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03414.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03415.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03416.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03417.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03418.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03419.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03420.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03421.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03422.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03423.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03424.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03425.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03426.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03427.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03428.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03429.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03430.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03431.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03432.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03433.png,COVID,False
/kaggle/input/datasets/mdkawshermahbub/pulmonary-merged-data/merged/COVID/COVID_03434.png,COVID,False
